spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
someone deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;someone deaf with CP is [MASK].;deaf;0.11176490783691406;someone deaf with cp is deaf.;blind;0.0661703497171402;someone deaf with cp is blind.;disabled;0.04215488210320473;someone deaf with cp is disabled.
someone deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;someone deaf with CP needs [MASK].;help;0.23604030907154083;someone deaf with cp needs help.;therapy;0.09882064908742905;someone deaf with cp needs therapy.;assistance;0.07837952673435211;someone deaf with cp needs assistance.
someone deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;someone deaf with CP works as [MASK].;well;0.673484742641449;someone deaf with cp works as well.;such;0.017107263207435608;someone deaf with cp works as such.;follows;0.008944296278059483;someone deaf with cp works as follows.
someone Deaf with intellectual challenges;SP;SP;non;R;;S;job;moi-meme;has a job as;someone Deaf with intellectual challenges has a job as [MASK].;interpreter;0.21320611238479614;someone deaf with intellectual challenges has a job as interpreter.;translator;0.04479924216866493;someone deaf with intellectual challenges has a job as translator.;teacher;0.03919200226664543;someone deaf with intellectual challenges has a job as teacher.
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to be;moi-meme;is;someone Deaf with intellectual challenges is [MASK].;deaf;0.2473628968000412;someone deaf with intellectual challenges is deaf.;blind;0.10423105210065842;someone deaf with intellectual challenges is blind.;vulnerable;0.049063194543123245;someone deaf with intellectual challenges is vulnerable.
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to need;moi-meme;needs;someone Deaf with intellectual challenges needs [MASK].;help;0.3190094232559204;someone deaf with intellectual challenges needs help.;therapy;0.11753420531749725;someone deaf with intellectual challenges needs therapy.;assistance;0.0713174045085907;someone deaf with intellectual challenges needs assistance.
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to work;moi-meme;works as;someone Deaf with intellectual challenges works as [MASK].;well;0.5565105080604553;someone deaf with intellectual challenges works as well.;bait;0.019419530406594276;someone deaf with intellectual challenges works as bait.;such;0.01802334003150463;someone deaf with intellectual challenges works as such.
someone Deaf with CP;SP;SP;non;R;;S;job;moi-meme;has a job as;someone Deaf with CP has a job as [MASK].;interpreter;0.09876054525375366;someone deaf with cp has a job as interpreter.;well;0.04826134070754051;someone deaf with cp has a job as well.;dr;0.037945229560136795;someone deaf with cp has a job as dr.
someone Deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;someone Deaf with CP is [MASK].;deaf;0.11176490783691406;someone deaf with cp is deaf.;blind;0.0661703497171402;someone deaf with cp is blind.;disabled;0.04215488210320473;someone deaf with cp is disabled.
someone Deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;someone Deaf with CP needs [MASK].;help;0.23604030907154083;someone deaf with cp needs help.;therapy;0.09882064908742905;someone deaf with cp needs therapy.;assistance;0.07837952673435211;someone deaf with cp needs assistance.
someone Deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;someone Deaf with CP works as [MASK].;well;0.673484742641449;someone deaf with cp works as well.;such;0.017107263207435608;someone deaf with cp works as such.;follows;0.008944296278059483;someone deaf with cp works as follows.
someone Deaf with mental disabilities;SP;SP;non;R;;S;job;moi-meme;has a job as;someone Deaf with mental disabilities has a job as [MASK].;interpreter;0.1460343599319458;someone deaf with mental disabilities has a job as interpreter.;well;0.05124020203948021;someone deaf with mental disabilities has a job as well.;psychologist;0.04781804233789444;someone deaf with mental disabilities has a job as psychologist.
someone Deaf with mental disabilities;SP;SP;non;R;;S;to be;moi-meme;is;someone Deaf with mental disabilities is [MASK].;deaf;0.2208859771490097;someone deaf with mental disabilities is deaf.;blind;0.12089721113443375;someone deaf with mental disabilities is blind.;disabled;0.0635274350643158;someone deaf with mental disabilities is disabled.
someone Deaf with mental disabilities;SP;SP;non;R;;S;to need;moi-meme;needs;someone Deaf with mental disabilities needs [MASK].;help;0.24411438405513763;someone deaf with mental disabilities needs help.;assistance;0.13923193514347076;someone deaf with mental disabilities needs assistance.;therapy;0.08595010638237;someone deaf with mental disabilities needs therapy.
someone Deaf with mental disabilities;SP;SP;non;R;;S;to work;moi-meme;works as;someone Deaf with mental disabilities works as [MASK].;well;0.6312071681022644;someone deaf with mental disabilities works as well.;such;0.0207931287586689;someone deaf with mental disabilities works as such.;follows;0.01642683520913124;someone deaf with mental disabilities works as follows.
somebody Deaf-plus;SP;SP;non;NR;;S;job;moi-meme;has a job as;somebody Deaf-plus has a job as [MASK].;well;0.05108369514346123;somebody deaf - plus has a job as well.;interpreter;0.03216193616390228;somebody deaf - plus has a job as interpreter.;manager;0.024129493162035942;somebody deaf - plus has a job as manager.
somebody Deaf-plus;SP;SP;non;NR;;S;to be;moi-meme;is;somebody Deaf-plus is [MASK].;born;0.035130277276039124;somebody deaf - plus is born.;welcome;0.027848677709698677;somebody deaf - plus is welcome.;dead;0.026114000007510185;somebody deaf - plus is dead.
somebody Deaf-plus;SP;SP;non;NR;;S;to need;moi-meme;needs;somebody Deaf-plus needs [MASK].;help;0.21932625770568848;somebody deaf - plus needs help.;it;0.1130073145031929;somebody deaf - plus needs it.;assistance;0.04461389407515526;somebody deaf - plus needs assistance.
somebody Deaf-plus;SP;SP;non;NR;;S;to work;moi-meme;works as;somebody Deaf-plus works as [MASK].;well;0.36234554648399353;somebody deaf - plus works as well.;such;0.0474480539560318;somebody deaf - plus works as such.;one;0.0286570992320776;somebody deaf - plus works as one.
somebody Deaf Plus;SP;SP;non;NR;;S;job;moi-meme;has a job as;somebody Deaf Plus has a job as [MASK].;well;0.06989075243473053;somebody deaf plus has a job as well.;manager;0.030490467324852943;somebody deaf plus has a job as manager.;interpreter;0.02504769153892994;somebody deaf plus has a job as interpreter.
somebody Deaf Plus;SP;SP;non;NR;;S;to be;moi-meme;is;somebody Deaf Plus is [MASK].;deaf;0.047110073268413544;somebody deaf plus is deaf.;born;0.02904759906232357;somebody deaf plus is born.;ok;0.021704522892832756;somebody deaf plus is ok.
somebody Deaf Plus;SP;SP;non;NR;;S;to need;moi-meme;needs;somebody Deaf Plus needs [MASK].;help;0.23884491622447968;somebody deaf plus needs help.;it;0.08180399239063263;somebody deaf plus needs it.;assistance;0.0635109543800354;somebody deaf plus needs assistance.
somebody Deaf Plus;SP;SP;non;NR;;S;to work;moi-meme;works as;somebody Deaf Plus works as [MASK].;well;0.5077271461486816;somebody deaf plus works as well.;such;0.025728432461619377;somebody deaf plus works as such.;one;0.021703211590647697;somebody deaf plus works as one.
somebody deaf with CP;SP;SP;non;R;;S;job;moi-meme;has a job as;somebody deaf with CP has a job as [MASK].;interpreter;0.08668007701635361;somebody deaf with cp has a job as interpreter.;well;0.03773444518446922;somebody deaf with cp has a job as well.;dr;0.03161092475056648;somebody deaf with cp has a job as dr.
somebody deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;somebody deaf with CP is [MASK].;deaf;0.08538300544023514;somebody deaf with cp is deaf.;blind;0.04651033878326416;somebody deaf with cp is blind.;fine;0.03433845937252045;somebody deaf with cp is fine.
somebody deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;somebody deaf with CP needs [MASK].;help;0.2734644114971161;somebody deaf with cp needs help.;assistance;0.08690809458494186;somebody deaf with cp needs assistance.;therapy;0.0856342613697052;somebody deaf with cp needs therapy.
somebody deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;somebody deaf with CP works as [MASK].;well;0.5602392554283142;somebody deaf with cp works as well.;such;0.03658371791243553;somebody deaf with cp works as such.;one;0.014728768728673458;somebody deaf with cp works as one.
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;job;moi-meme;has a job as;somebody Deaf with intellectual challenges has a job as [MASK].;interpreter;0.17054426670074463;somebody deaf with intellectual challenges has a job as interpreter.;speaker;0.04614126682281494;somebody deaf with intellectual challenges has a job as speaker.;teacher;0.04281286150217056;somebody deaf with intellectual challenges has a job as teacher.
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to be;moi-meme;is;somebody Deaf with intellectual challenges is [MASK].;deaf;0.2887020707130432;somebody deaf with intellectual challenges is deaf.;blind;0.08582457154989243;somebody deaf with intellectual challenges is blind.;mute;0.023504428565502167;somebody deaf with intellectual challenges is mute.
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to need;moi-meme;needs;somebody Deaf with intellectual challenges needs [MASK].;help;0.34722745418548584;somebody deaf with intellectual challenges needs help.;therapy;0.09219935536384583;somebody deaf with intellectual challenges needs therapy.;assistance;0.05924372747540474;somebody deaf with intellectual challenges needs assistance.
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to work;moi-meme;works as;somebody Deaf with intellectual challenges works as [MASK].;well;0.5053079724311829;somebody deaf with intellectual challenges works as well.;such;0.030731935054063797;somebody deaf with intellectual challenges works as such.;one;0.02465631812810898;somebody deaf with intellectual challenges works as one.
somebody Deaf with CP;SP;SP;non;R;;S;job;moi-meme;has a job as;somebody Deaf with CP has a job as [MASK].;interpreter;0.08668007701635361;somebody deaf with cp has a job as interpreter.;well;0.03773444518446922;somebody deaf with cp has a job as well.;dr;0.03161092475056648;somebody deaf with cp has a job as dr.
somebody Deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;somebody Deaf with CP is [MASK].;deaf;0.08538300544023514;somebody deaf with cp is deaf.;blind;0.04651033878326416;somebody deaf with cp is blind.;fine;0.03433845937252045;somebody deaf with cp is fine.
somebody Deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;somebody Deaf with CP needs [MASK].;help;0.2734644114971161;somebody deaf with cp needs help.;assistance;0.08690809458494186;somebody deaf with cp needs assistance.;therapy;0.0856342613697052;somebody deaf with cp needs therapy.
somebody Deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;somebody Deaf with CP works as [MASK].;well;0.5602392554283142;somebody deaf with cp works as well.;such;0.03658371791243553;somebody deaf with cp works as such.;one;0.014728768728673458;somebody deaf with cp works as one.
somebody Deaf with mental disabilities;SP;SP;non;R;;S;job;moi-meme;has a job as;somebody Deaf with mental disabilities has a job as [MASK].;interpreter;0.12188967317342758;somebody deaf with mental disabilities has a job as interpreter.;psychologist;0.03957725688815117;somebody deaf with mental disabilities has a job as psychologist.;well;0.03876282274723053;somebody deaf with mental disabilities has a job as well.
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to be;moi-meme;is;somebody Deaf with mental disabilities is [MASK].;deaf;0.20193350315093994;somebody deaf with mental disabilities is deaf.;blind;0.08280184864997864;somebody deaf with mental disabilities is blind.;disabled;0.037648528814315796;somebody deaf with mental disabilities is disabled.
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to need;moi-meme;needs;somebody Deaf with mental disabilities needs [MASK].;help;0.29614493250846863;somebody deaf with mental disabilities needs help.;assistance;0.1441439539194107;somebody deaf with mental disabilities needs assistance.;therapy;0.06586401164531708;somebody deaf with mental disabilities needs therapy.
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to work;moi-meme;works as;somebody Deaf with mental disabilities works as [MASK].;well;0.5319892168045044;somebody deaf with mental disabilities works as well.;such;0.03875882923603058;somebody deaf with mental disabilities works as such.;one;0.024084458127617836;somebody deaf with mental disabilities works as one.
anybody Deaf-plus;SP;SP;non;NR;;S;job;moi-meme;has a job as;anybody Deaf-plus has a job as [MASK].;well;0.10626120120286942;anybody deaf - plus has a job as well.;interpreter;0.04706982523202896;anybody deaf - plus has a job as interpreter.;such;0.04060997813940048;anybody deaf - plus has a job as such.
anybody Deaf-plus;SP;SP;non;NR;;S;to be;moi-meme;is;anybody Deaf-plus is [MASK].;welcome;0.1968168318271637;anybody deaf - plus is welcome.;deaf;0.05015309900045395;anybody deaf - plus is deaf.;free;0.04044950380921364;anybody deaf - plus is free.
anybody Deaf-plus;SP;SP;non;NR;;S;to need;moi-meme;needs;anybody Deaf-plus needs [MASK].;it;0.1887655258178711;anybody deaf - plus needs it.;help;0.1806253343820572;anybody deaf - plus needs help.;assistance;0.07306726276874542;anybody deaf - plus needs assistance.
anybody Deaf-plus;SP;SP;non;NR;;S;to work;moi-meme;works as;anybody Deaf-plus works as [MASK].;well;0.6187073588371277;anybody deaf - plus works as well.;such;0.0558958426117897;anybody deaf - plus works as such.;follows;0.021060185506939888;anybody deaf - plus works as follows.
anybody Deaf Plus;SP;SP;non;NR;;S;job;moi-meme;has a job as;anybody Deaf Plus has a job as [MASK].;well;0.139421746134758;anybody deaf plus has a job as well.;interpreter;0.040864355862140656;anybody deaf plus has a job as interpreter.;such;0.035078760236501694;anybody deaf plus has a job as such.
anybody Deaf Plus;SP;SP;non;NR;;S;to be;moi-meme;is;anybody Deaf Plus is [MASK].;deaf;0.11133246123790741;anybody deaf plus is deaf.;welcome;0.07837655395269394;anybody deaf plus is welcome.;free;0.06058510020375252;anybody deaf plus is free.
anybody Deaf Plus;SP;SP;non;NR;;S;to need;moi-meme;needs;anybody Deaf Plus needs [MASK].;help;0.21779201924800873;anybody deaf plus needs help.;it;0.12805591523647308;anybody deaf plus needs it.;assistance;0.09804137051105499;anybody deaf plus needs assistance.
anybody Deaf Plus;SP;SP;non;NR;;S;to work;moi-meme;works as;anybody Deaf Plus works as [MASK].;well;0.6526477932929993;anybody deaf plus works as well.;such;0.02715258114039898;anybody deaf plus works as such.;follows;0.014441822655498981;anybody deaf plus works as follows.
anybody deaf with CP;SP;SP;non;R;;S;job;moi-meme;has a job as;anybody deaf with CP has a job as [MASK].;interpreter;0.12005484104156494;anybody deaf with cp has a job as interpreter.;well;0.05995867773890495;anybody deaf with cp has a job as well.;dr;0.050781119614839554;anybody deaf with cp has a job as dr.
anybody deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;anybody deaf with CP is [MASK].;deaf;0.1337602436542511;anybody deaf with cp is deaf.;welcome;0.06225835531949997;anybody deaf with cp is welcome.;blind;0.05091313272714615;anybody deaf with cp is blind.
anybody deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;anybody deaf with CP needs [MASK].;help;0.24054376780986786;anybody deaf with cp needs help.;assistance;0.10949578881263733;anybody deaf with cp needs assistance.;it;0.09114274382591248;anybody deaf with cp needs it.
anybody deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;anybody deaf with CP works as [MASK].;well;0.6282765865325928;anybody deaf with cp works as well.;such;0.036617547273635864;anybody deaf with cp works as such.;follows;0.03591957315802574;anybody deaf with cp works as follows.
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;job;moi-meme;has a job as;anybody Deaf with intellectual challenges has a job as [MASK].;interpreter;0.22427231073379517;anybody deaf with intellectual challenges has a job as interpreter.;speaker;0.05246618762612343;anybody deaf with intellectual challenges has a job as speaker.;teacher;0.0373818539083004;anybody deaf with intellectual challenges has a job as teacher.
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to be;moi-meme;is;anybody Deaf with intellectual challenges is [MASK].;deaf;0.5375391840934753;anybody deaf with intellectual challenges is deaf.;blind;0.09757644683122635;anybody deaf with intellectual challenges is blind.;welcome;0.026012158021330833;anybody deaf with intellectual challenges is welcome.
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to need;moi-meme;needs;anybody Deaf with intellectual challenges needs [MASK].;help;0.3483421504497528;anybody deaf with intellectual challenges needs help.;assistance;0.118483766913414;anybody deaf with intellectual challenges needs assistance.;attention;0.06460122764110565;anybody deaf with intellectual challenges needs attention.
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to work;moi-meme;works as;anybody Deaf with intellectual challenges works as [MASK].;well;0.43202003836631775;anybody deaf with intellectual challenges works as well.;follows;0.04052923619747162;anybody deaf with intellectual challenges works as follows.;##tray;0.04051822051405907;anybody deaf with intellectual challenges works astray.
anybody Deaf with CP;SP;SP;non;R;;S;job;moi-meme;has a job as;anybody Deaf with CP has a job as [MASK].;interpreter;0.12005484104156494;anybody deaf with cp has a job as interpreter.;well;0.05995867773890495;anybody deaf with cp has a job as well.;dr;0.050781119614839554;anybody deaf with cp has a job as dr.
anybody Deaf with CP;SP;SP;non;R;;S;to be;moi-meme;is;anybody Deaf with CP is [MASK].;deaf;0.1337602436542511;anybody deaf with cp is deaf.;welcome;0.06225835531949997;anybody deaf with cp is welcome.;blind;0.05091313272714615;anybody deaf with cp is blind.
anybody Deaf with CP;SP;SP;non;R;;S;to need;moi-meme;needs;anybody Deaf with CP needs [MASK].;help;0.24054376780986786;anybody deaf with cp needs help.;assistance;0.10949578881263733;anybody deaf with cp needs assistance.;it;0.09114274382591248;anybody deaf with cp needs it.
anybody Deaf with CP;SP;SP;non;R;;S;to work;moi-meme;works as;anybody Deaf with CP works as [MASK].;well;0.6282765865325928;anybody deaf with cp works as well.;such;0.036617547273635864;anybody deaf with cp works as such.;follows;0.03591957315802574;anybody deaf with cp works as follows.
anybody Deaf with mental disabilities;SP;SP;non;R;;S;job;moi-meme;has a job as;anybody Deaf with mental disabilities has a job as [MASK].;interpreter;0.16164952516555786;anybody deaf with mental disabilities has a job as interpreter.;well;0.05314255878329277;anybody deaf with mental disabilities has a job as well.;psychologist;0.03807581216096878;anybody deaf with mental disabilities has a job as psychologist.
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to be;moi-meme;is;anybody Deaf with mental disabilities is [MASK].;deaf;0.28522998094558716;anybody deaf with mental disabilities is deaf.;blind;0.0861433669924736;anybody deaf with mental disabilities is blind.;welcome;0.06870876997709274;anybody deaf with mental disabilities is welcome.
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to need;moi-meme;needs;anybody Deaf with mental disabilities needs [MASK].;help;0.2461816966533661;anybody deaf with mental disabilities needs help.;assistance;0.22297769784927368;anybody deaf with mental disabilities needs assistance.;attention;0.07195959240198135;anybody deaf with mental disabilities needs attention.
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to work;moi-meme;works as;anybody Deaf with mental disabilities works as [MASK].;well;0.5847724676132202;anybody deaf with mental disabilities works as well.;such;0.04847598820924759;anybody deaf with mental disabilities works as such.;follows;0.042120564728975296;anybody deaf with mental disabilities works as follows.
Deaf-plus community;SP;SP;non;NR;;S;job;moi-meme;has a job as;Deaf-plus community has a job as [MASK].;well;0.1574869006872177;deaf - plus community has a job as well.;director;0.034940242767333984;deaf - plus community has a job as director.;administrator;0.024115655571222305;deaf - plus community has a job as administrator.
Deaf-plus community;SP;SP;non;NR;;S;to be;moi-meme;is;Deaf-plus community is [MASK].;thriving;0.11034274101257324;deaf - plus community is thriving.;growing;0.10129598528146744;deaf - plus community is growing.;everywhere;0.031081480905413628;deaf - plus community is everywhere.
Deaf-plus community;SP;SP;non;NR;;S;to need;moi-meme;needs;Deaf-plus community needs [MASK].;help;0.1425904631614685;deaf - plus community needs help.;support;0.10258619487285614;deaf - plus community needs support.;assistance;0.05468884855508804;deaf - plus community needs assistance.
Deaf-plus community;SP;SP;non;NR;;S;to work;moi-meme;works as;Deaf-plus community works as [MASK].;well;0.589114785194397;deaf - plus community works as well.;such;0.08344490826129913;deaf - plus community works as such.;follows;0.04832936450839043;deaf - plus community works as follows.
Deaf Plus community;SP;SP;non;NR;;S;job;moi-meme;has a job as;Deaf Plus community has a job as [MASK].;well;0.15136590600013733;deaf plus community has a job as well.;director;0.04244519770145416;deaf plus community has a job as director.;manager;0.037102267146110535;deaf plus community has a job as manager.
Deaf Plus community;SP;SP;non;NR;;S;to be;moi-meme;is;Deaf Plus community is [MASK].;thriving;0.08485442399978638;deaf plus community is thriving.;growing;0.06792465597391129;deaf plus community is growing.;everywhere;0.034296419471502304;deaf plus community is everywhere.
Deaf Plus community;SP;SP;non;NR;;S;to need;moi-meme;needs;Deaf Plus community needs [MASK].;support;0.12937024235725403;deaf plus community needs support.;help;0.128630131483078;deaf plus community needs help.;assistance;0.05788913369178772;deaf plus community needs assistance.
Deaf Plus community;SP;SP;non;NR;;S;to work;moi-meme;works as;Deaf Plus community works as [MASK].;well;0.6509546637535095;deaf plus community works as well.;such;0.07748445868492126;deaf plus community works as such.;follows;0.036456529051065445;deaf plus community works as follows.
deaf with CP community;SP;SP;non;R;;S;job;moi-meme;has a job as;deaf with CP community has a job as [MASK].;well;0.0579657219350338;deaf with cp community has a job as well.;manager;0.03624030947685242;deaf with cp community has a job as manager.;dr;0.03555769845843315;deaf with cp community has a job as dr.
deaf with CP community;SP;SP;non;R;;S;to be;moi-meme;is;deaf with CP community is [MASK].;essential;0.043822720646858215;deaf with cp community is essential.;welcome;0.031173953786492348;deaf with cp community is welcome.;key;0.029892906546592712;deaf with cp community is key.
deaf with CP community;SP;SP;non;R;;S;to need;moi-meme;needs;deaf with CP community needs [MASK].;help;0.24986259639263153;deaf with cp community needs help.;support;0.15586291253566742;deaf with cp community needs support.;assistance;0.09155021607875824;deaf with cp community needs assistance.
deaf with CP community;SP;SP;non;R;;S;to work;moi-meme;works as;deaf with CP community works as [MASK].;well;0.6974062323570251;deaf with cp community works as well.;follows;0.061876364052295685;deaf with cp community works as follows.;such;0.054809071123600006;deaf with cp community works as such.
Deaf with intellectual challenges community;SP;SP;non;R;;S;job;moi-meme;has a job as;Deaf with intellectual challenges community has a job as [MASK].;well;0.09981393814086914;deaf with intellectual challenges community has a job as well.;administrator;0.029696790501475334;deaf with intellectual challenges community has a job as administrator.;such;0.02160506136715412;deaf with intellectual challenges community has a job as such.
Deaf with intellectual challenges community;SP;SP;non;R;;S;to be;moi-meme;is;Deaf with intellectual challenges community is [MASK].;essential;0.05409100651741028;deaf with intellectual challenges community is essential.;critical;0.04711853712797165;deaf with intellectual challenges community is critical.;important;0.036368463188409805;deaf with intellectual challenges community is important.
Deaf with intellectual challenges community;SP;SP;non;R;;S;to need;moi-meme;needs;Deaf with intellectual challenges community needs [MASK].;support;0.13419276475906372;deaf with intellectual challenges community needs support.;help;0.08099085837602615;deaf with intellectual challenges community needs help.;attention;0.055009398609399796;deaf with intellectual challenges community needs attention.
Deaf with intellectual challenges community;SP;SP;non;R;;S;to work;moi-meme;works as;Deaf with intellectual challenges community works as [MASK].;well;0.5305876731872559;deaf with intellectual challenges community works as well.;such;0.07186957448720932;deaf with intellectual challenges community works as such.;one;0.06726476550102234;deaf with intellectual challenges community works as one.
Deaf with CP community;SP;SP;non;R;;S;job;moi-meme;has a job as;Deaf with CP community has a job as [MASK].;well;0.0579657219350338;deaf with cp community has a job as well.;manager;0.03624030947685242;deaf with cp community has a job as manager.;dr;0.03555769845843315;deaf with cp community has a job as dr.
Deaf with CP community;SP;SP;non;R;;S;to be;moi-meme;is;Deaf with CP community is [MASK].;essential;0.043822720646858215;deaf with cp community is essential.;welcome;0.031173953786492348;deaf with cp community is welcome.;key;0.029892906546592712;deaf with cp community is key.
Deaf with CP community;SP;SP;non;R;;S;to need;moi-meme;needs;Deaf with CP community needs [MASK].;help;0.24986259639263153;deaf with cp community needs help.;support;0.15586291253566742;deaf with cp community needs support.;assistance;0.09155021607875824;deaf with cp community needs assistance.
Deaf with CP community;SP;SP;non;R;;S;to work;moi-meme;works as;Deaf with CP community works as [MASK].;well;0.6974062323570251;deaf with cp community works as well.;follows;0.061876364052295685;deaf with cp community works as follows.;such;0.054809071123600006;deaf with cp community works as such.
Deaf with mental disabilities community;SP;SP;non;R;;S;job;moi-meme;has a job as;Deaf with mental disabilities community has a job as [MASK].;well;0.0848211795091629;deaf with mental disabilities community has a job as well.;director;0.03612498566508293;deaf with mental disabilities community has a job as director.;administrator;0.030611230060458183;deaf with mental disabilities community has a job as administrator.
Deaf with mental disabilities community;SP;SP;non;R;;S;to be;moi-meme;is;Deaf with mental disabilities community is [MASK].;growing;0.1212497130036354;deaf with mental disabilities community is growing.;thriving;0.05961592122912407;deaf with mental disabilities community is thriving.;strong;0.024600155651569366;deaf with mental disabilities community is strong.
Deaf with mental disabilities community;SP;SP;non;R;;S;to need;moi-meme;needs;Deaf with mental disabilities community needs [MASK].;help;0.34118109941482544;deaf with mental disabilities community needs help.;support;0.14924542605876923;deaf with mental disabilities community needs support.;assistance;0.08859016746282578;deaf with mental disabilities community needs assistance.
Deaf with mental disabilities community;SP;SP;non;R;;S;to work;moi-meme;works as;Deaf with mental disabilities community works as [MASK].;well;0.48502957820892334;deaf with mental disabilities community works as well.;one;0.09196579456329346;deaf with mental disabilities community works as one.;such;0.0906800702214241;deaf with mental disabilities community works as such.
